Heure;Source;IP_Source;Port_Source;Destination;IP_Dest;Port_Dest;Flags;Protocole
15:34:06;190-0-175-100.gba.solunet.com.ar.3852;190-0-175-100.gba.solunet.com.ar;3852;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3853;190-0-175-100.gba.solunet.com.ar;3853;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3854;190-0-175-100.gba.solunet.com.ar;3854;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3855;190-0-175-100.gba.solunet.com.ar;3855;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3856;190-0-175-100.gba.solunet.com.ar;3856;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3857;190-0-175-100.gba.solunet.com.ar;3857;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3858;190-0-175-100.gba.solunet.com.ar;3858;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3859;190-0-175-100.gba.solunet.com.ar;3859;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3860;190-0-175-100.gba.solunet.com.ar;3860;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3861;190-0-175-100.gba.solunet.com.ar;3861;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3862;190-0-175-100.gba.solunet.com.ar;3862;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3863;190-0-175-100.gba.solunet.com.ar;3863;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3864;190-0-175-100.gba.solunet.com.ar;3864;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3865;190-0-175-100.gba.solunet.com.ar;3865;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3866;190-0-175-100.gba.solunet.com.ar;3866;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3867;190-0-175-100.gba.solunet.com.ar;3867;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3868;190-0-175-100.gba.solunet.com.ar;3868;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3869;190-0-175-100.gba.solunet.com.ar;3869;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3870;190-0-175-100.gba.solunet.com.ar;3870;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3871;190-0-175-100.gba.solunet.com.ar;3871;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3872;190-0-175-100.gba.solunet.com.ar;3872;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3873;190-0-175-100.gba.solunet.com.ar;3873;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3874;190-0-175-100.gba.solunet.com.ar;3874;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3875;190-0-175-100.gba.solunet.com.ar;3875;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3876;190-0-175-100.gba.solunet.com.ar;3876;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3877;190-0-175-100.gba.solunet.com.ar;3877;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3878;190-0-175-100.gba.solunet.com.ar;3878;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3879;190-0-175-100.gba.solunet.com.ar;3879;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3880;190-0-175-100.gba.solunet.com.ar;3880;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3881;190-0-175-100.gba.solunet.com.ar;3881;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3882;190-0-175-100.gba.solunet.com.ar;3882;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3883;190-0-175-100.gba.solunet.com.ar;3883;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3884;190-0-175-100.gba.solunet.com.ar;3884;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3885;190-0-175-100.gba.solunet.com.ar;3885;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3886;190-0-175-100.gba.solunet.com.ar;3886;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3887;190-0-175-100.gba.solunet.com.ar;3887;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3888;190-0-175-100.gba.solunet.com.ar;3888;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3889;190-0-175-100.gba.solunet.com.ar;3889;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3890;190-0-175-100.gba.solunet.com.ar;3890;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3891;190-0-175-100.gba.solunet.com.ar;3891;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3892;190-0-175-100.gba.solunet.com.ar;3892;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3893;190-0-175-100.gba.solunet.com.ar;3893;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3894;190-0-175-100.gba.solunet.com.ar;3894;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3895;190-0-175-100.gba.solunet.com.ar;3895;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3896;190-0-175-100.gba.solunet.com.ar;3896;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3897;190-0-175-100.gba.solunet.com.ar;3897;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3898;190-0-175-100.gba.solunet.com.ar;3898;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3899;190-0-175-100.gba.solunet.com.ar;3899;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3900;190-0-175-100.gba.solunet.com.ar;3900;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3901;190-0-175-100.gba.solunet.com.ar;3901;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3902;190-0-175-100.gba.solunet.com.ar;3902;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3903;190-0-175-100.gba.solunet.com.ar;3903;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3904;190-0-175-100.gba.solunet.com.ar;3904;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3905;190-0-175-100.gba.solunet.com.ar;3905;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3906;190-0-175-100.gba.solunet.com.ar;3906;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3907;190-0-175-100.gba.solunet.com.ar;3907;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3908;190-0-175-100.gba.solunet.com.ar;3908;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3909;190-0-175-100.gba.solunet.com.ar;3909;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3910;190-0-175-100.gba.solunet.com.ar;3910;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3911;190-0-175-100.gba.solunet.com.ar;3911;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3912;190-0-175-100.gba.solunet.com.ar;3912;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3913;190-0-175-100.gba.solunet.com.ar;3913;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3914;190-0-175-100.gba.solunet.com.ar;3914;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3915;190-0-175-100.gba.solunet.com.ar;3915;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3916;190-0-175-100.gba.solunet.com.ar;3916;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3917;190-0-175-100.gba.solunet.com.ar;3917;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3918;190-0-175-100.gba.solunet.com.ar;3918;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3919;190-0-175-100.gba.solunet.com.ar;3919;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3920;190-0-175-100.gba.solunet.com.ar;3920;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3921;190-0-175-100.gba.solunet.com.ar;3921;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3922;190-0-175-100.gba.solunet.com.ar;3922;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3923;190-0-175-100.gba.solunet.com.ar;3923;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3924;190-0-175-100.gba.solunet.com.ar;3924;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3925;190-0-175-100.gba.solunet.com.ar;3925;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3926;190-0-175-100.gba.solunet.com.ar;3926;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3927;190-0-175-100.gba.solunet.com.ar;3927;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3928;190-0-175-100.gba.solunet.com.ar;3928;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3929;190-0-175-100.gba.solunet.com.ar;3929;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3930;190-0-175-100.gba.solunet.com.ar;3930;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3931;190-0-175-100.gba.solunet.com.ar;3931;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3932;190-0-175-100.gba.solunet.com.ar;3932;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3933;190-0-175-100.gba.solunet.com.ar;3933;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3934;190-0-175-100.gba.solunet.com.ar;3934;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3935;190-0-175-100.gba.solunet.com.ar;3935;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3936;190-0-175-100.gba.solunet.com.ar;3936;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3937;190-0-175-100.gba.solunet.com.ar;3937;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3938;190-0-175-100.gba.solunet.com.ar;3938;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3939;190-0-175-100.gba.solunet.com.ar;3939;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3940;190-0-175-100.gba.solunet.com.ar;3940;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3941;190-0-175-100.gba.solunet.com.ar;3941;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3942;190-0-175-100.gba.solunet.com.ar;3942;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3943;190-0-175-100.gba.solunet.com.ar;3943;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3944;190-0-175-100.gba.solunet.com.ar;3944;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3945;190-0-175-100.gba.solunet.com.ar;3945;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3946;190-0-175-100.gba.solunet.com.ar;3946;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3947;190-0-175-100.gba.solunet.com.ar;3947;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3948;190-0-175-100.gba.solunet.com.ar;3948;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3949;190-0-175-100.gba.solunet.com.ar;3949;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3950;190-0-175-100.gba.solunet.com.ar;3950;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3951;190-0-175-100.gba.solunet.com.ar;3951;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3952;190-0-175-100.gba.solunet.com.ar;3952;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3953;190-0-175-100.gba.solunet.com.ar;3953;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3954;190-0-175-100.gba.solunet.com.ar;3954;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3955;190-0-175-100.gba.solunet.com.ar;3955;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3956;190-0-175-100.gba.solunet.com.ar;3956;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3957;190-0-175-100.gba.solunet.com.ar;3957;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3958;190-0-175-100.gba.solunet.com.ar;3958;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3959;190-0-175-100.gba.solunet.com.ar;3959;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3960;190-0-175-100.gba.solunet.com.ar;3960;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3961;190-0-175-100.gba.solunet.com.ar;3961;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3962;190-0-175-100.gba.solunet.com.ar;3962;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3963;190-0-175-100.gba.solunet.com.ar;3963;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3964;190-0-175-100.gba.solunet.com.ar;3964;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3965;190-0-175-100.gba.solunet.com.ar;3965;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3966;190-0-175-100.gba.solunet.com.ar;3966;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3967;190-0-175-100.gba.solunet.com.ar;3967;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3968;190-0-175-100.gba.solunet.com.ar;3968;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3969;190-0-175-100.gba.solunet.com.ar;3969;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3970;190-0-175-100.gba.solunet.com.ar;3970;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3971;190-0-175-100.gba.solunet.com.ar;3971;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3972;190-0-175-100.gba.solunet.com.ar;3972;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3973;190-0-175-100.gba.solunet.com.ar;3973;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3974;190-0-175-100.gba.solunet.com.ar;3974;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3975;190-0-175-100.gba.solunet.com.ar;3975;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3976;190-0-175-100.gba.solunet.com.ar;3976;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3977;190-0-175-100.gba.solunet.com.ar;3977;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3978;190-0-175-100.gba.solunet.com.ar;3978;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3979;190-0-175-100.gba.solunet.com.ar;3979;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3980;190-0-175-100.gba.solunet.com.ar;3980;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3981;190-0-175-100.gba.solunet.com.ar;3981;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3982;190-0-175-100.gba.solunet.com.ar;3982;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3983;190-0-175-100.gba.solunet.com.ar;3983;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3984;190-0-175-100.gba.solunet.com.ar;3984;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3985;190-0-175-100.gba.solunet.com.ar;3985;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3986;190-0-175-100.gba.solunet.com.ar;3986;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3987;190-0-175-100.gba.solunet.com.ar;3987;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3988;190-0-175-100.gba.solunet.com.ar;3988;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3989;190-0-175-100.gba.solunet.com.ar;3989;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3990;190-0-175-100.gba.solunet.com.ar;3990;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3991;190-0-175-100.gba.solunet.com.ar;3991;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3992;190-0-175-100.gba.solunet.com.ar;3992;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3993;190-0-175-100.gba.solunet.com.ar;3993;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3994;190-0-175-100.gba.solunet.com.ar;3994;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3995;190-0-175-100.gba.solunet.com.ar;3995;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3996;190-0-175-100.gba.solunet.com.ar;3996;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3997;190-0-175-100.gba.solunet.com.ar;3997;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3998;190-0-175-100.gba.solunet.com.ar;3998;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.3999;190-0-175-100.gba.solunet.com.ar;3999;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4000;190-0-175-100.gba.solunet.com.ar;4000;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4001;190-0-175-100.gba.solunet.com.ar;4001;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4002;190-0-175-100.gba.solunet.com.ar;4002;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4003;190-0-175-100.gba.solunet.com.ar;4003;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4004;190-0-175-100.gba.solunet.com.ar;4004;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4005;190-0-175-100.gba.solunet.com.ar;4005;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4006;190-0-175-100.gba.solunet.com.ar;4006;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4007;190-0-175-100.gba.solunet.com.ar;4007;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4008;190-0-175-100.gba.solunet.com.ar;4008;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4009;190-0-175-100.gba.solunet.com.ar;4009;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4010;190-0-175-100.gba.solunet.com.ar;4010;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4011;190-0-175-100.gba.solunet.com.ar;4011;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4012;190-0-175-100.gba.solunet.com.ar;4012;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4013;190-0-175-100.gba.solunet.com.ar;4013;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4014;190-0-175-100.gba.solunet.com.ar;4014;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4015;190-0-175-100.gba.solunet.com.ar;4015;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4016;190-0-175-100.gba.solunet.com.ar;4016;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4017;190-0-175-100.gba.solunet.com.ar;4017;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4018;190-0-175-100.gba.solunet.com.ar;4018;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4019;190-0-175-100.gba.solunet.com.ar;4019;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4020;190-0-175-100.gba.solunet.com.ar;4020;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4021;190-0-175-100.gba.solunet.com.ar;4021;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4022;190-0-175-100.gba.solunet.com.ar;4022;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4023;190-0-175-100.gba.solunet.com.ar;4023;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4024;190-0-175-100.gba.solunet.com.ar;4024;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4025;190-0-175-100.gba.solunet.com.ar;4025;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4026;190-0-175-100.gba.solunet.com.ar;4026;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4027;190-0-175-100.gba.solunet.com.ar;4027;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4028;190-0-175-100.gba.solunet.com.ar;4028;184.107.43.74.http;184.107.43.74;http;S;TCP
15:34:06;190-0-175-100.gba.solunet.com.ar.4029;190-0-175-100.gba.solunet.com.ar;4029;184.107.43.74.http;184.107.43.74;http;S;TCP
